symbol,date,y5,ret5,pred,p_down,p_flat,p_up,train_rows,best_iter,test_month,correct
2882,2026-05-06,0.0,-0.017789072426937835,2,0.3418550895350812,0.23722561846682877,0.42091929199809003,953,4,2026-05,0
2882,2026-05-07,0.0,-0.029113924050632844,2,0.31732248931892004,0.25667479864571907,0.4260027120353609,953,4,2026-05,0
2882,2026-05-08,0.0,-0.026249999999999885,2,0.32824454549086807,0.2491104366830875,0.42264501782604436,953,4,2026-05,0
2882,2026-05-11,0.0,-0.020408163265306256,2,0.30846191258118577,0.2739856834826489,0.41755240393616533,953,4,2026-05,0
2882,2026-05-12,2.0,0.018324607329842868,2,0.3164568776518791,0.2428250167167665,0.44071810563135444,953,4,2026-05,1
2882,2026-05-13,1.0,0.0077619663648125226,2,0.3178257398156389,0.2465012133987956,0.4356730467855655,953,4,2026-05,0
2882,2026-05-14,2.0,0.026075619295958363,2,0.3198687421003647,0.2477755104533653,0.43235574744627,953,4,2026-05,1
2882,2026-05-15,2.0,0.02310654685494229,2,0.31600364026205996,0.24389328192122536,0.44010307781671476,953,4,2026-05,1
2882,2026-05-18,2.0,0.06119791666666674,2,0.3217975361030022,0.2546657314091513,0.4235367324878465,953,4,2026-05,1
2882,2026-05-19,2.0,0.06812339331619532,2,0.31144906312085036,0.25479108794529737,0.4337598489338523,953,4,2026-05,1
2882,2026-05-20,2.0,0.0962772785622592,2,0.32970439771586574,0.2548134236573754,0.4154821786267588,953,4,2026-05,1
2882,2026-05-21,2.0,0.07750952986022863,2,0.3259307079855186,0.2641996875394533,0.4098696044750281,953,4,2026-05,1
2882,2026-05-22,2.0,0.07528230865746544,2,0.34555219873043813,0.2481325079046447,0.40631529336491723,953,4,2026-05,1
2882,2026-05-25,2.0,0.08220858895705518,2,0.3314785319250558,0.2520200679771081,0.4165014000978362,953,4,2026-05,1
2882,2026-05-26,2.0,0.07340553549939832,2,0.31515992126476594,0.25391729450575784,0.4309227842294763,953,4,2026-05,1
2882,2026-05-27,2.0,0.07494145199063218,2,0.31918783938170014,0.2571624979778181,0.4236496626404817,953,4,2026-05,1
2882,2026-05-28,2.0,0.11320754716981152,2,0.33313840720702265,0.24944079346861908,0.4174207993243582,953,4,2026-05,1
2882,2026-05-29,2.0,0.16686114352392067,2,0.32553778569756203,0.25425961799843944,0.4202025963039986,953,4,2026-05,1
2603,2026-05-04,2.0,0.03883495145631066,2,0.30526361092532533,0.2598989655205758,0.4348374235540988,953,4,2026-05,1
2603,2026-05-05,2.0,0.028846153846153744,2,0.31488226320476254,0.259889173056363,0.4252285637388745,953,4,2026-05,1
2603,2026-05-06,1.0,-0.009433962264150941,2,0.31463349753166786,0.2630993119284676,0.4222671905398646,953,4,2026-05,0
2603,2026-05-07,1.0,-0.00936768149882905,2,0.31238437975351535,0.26638882528026664,0.42122679496621795,953,4,2026-05,0
